,항목,2019,2020,2021,2022(E) 연간컨센서스닫기
0,펼치기 JB금융지주,"1,144.30","1,224.83","1,203.44","1,164.13"
1,부채총계,"437,098","493,466","520,690","548,552"
2,자본총계,"38,198","40,289","43,267","47,121"
3,펼치기 은행,"1,190.61","1,209.88","1,194.79",
4,부채총계,"22,575,163","25,373,215","27,963,410",
5,자본총계,"1,896,105","2,097,167","2,340,453",
6,펼치기 코스피,288.35,300.86,289.24,
7,부채총계,"50,637,711","55,343,981","60,663,500",
8,자본총계,"17,561,211","18,395,440","20,973,232",
