,항목,2019,2020,2021,2022(E) 연간컨센서스닫기
0,펼치기 F&F홀딩스,41.49,48.23,25.84,
1,부채총계,"2,007","2,661","5,980",
2,자본총계,"4,837","5,517","23,143",
3,"펼치기 화장품,의류,완구",74.74,68.00,63.12,
4,부채총계,"346,669","338,805","390,049",
5,자본총계,"463,850","498,277","617,926",
6,펼치기 코스피,288.35,300.86,289.24,
7,부채총계,"50,637,711","55,343,981","60,663,500",
8,자본총계,"17,561,211","18,395,440","20,973,232",
