,항목,2019,2020,2021,2022(E) 연간컨센서스닫기
0,펼치기 JW홀딩스,265.83,243.32,249.64,
1,부채총계,"8,913","7,892","7,610",
2,자본총계,"3,353","3,244","3,048",
3,펼치기 건강관리,57.98,59.05,59.52,
4,부채총계,"258,555","307,205","382,464",
5,자본총계,"445,911","520,230","642,635",
6,펼치기 코스피,288.35,300.86,289.24,
7,부채총계,"50,637,711","55,343,981","60,663,500",
8,자본총계,"17,561,211","18,395,440","20,973,232",
