,항목,2021,2021,2021,2022(E) 연간컨센서스닫기
0,펼치기 SK리츠,36.66,142.55,142.63,
1,부채총계,1,"11,065","11,076",
2,자본총계,3,"7,762","7,766",
3,펼치기 은행,"1,194.79","1,194.79","1,194.79",
4,부채총계,"27,963,410","27,963,410","27,963,410",
5,자본총계,"2,340,453","2,340,453","2,340,453",
6,펼치기 코스피,289.24,289.24,289.24,
7,부채총계,"60,663,500","60,663,500","60,663,500",
8,자본총계,"20,973,232","20,973,232","20,973,232",
