,항목,2019,2020,2021,2022(E) 연간컨센서스닫기
0,펼치기 DL건설,86.03,86.87,74.30,60.68
1,부채총계,"3,939","6,965","7,117","6,363"
2,자본총계,"4,578","8,019","9,579","10,487"
3,"펼치기 건설,건축관련",134.90,144.13,126.19,
4,부채총계,"871,741","979,084","964,270",
5,자본총계,"646,217","679,309","764,127",
6,펼치기 코스피,288.35,300.86,289.24,
7,부채총계,"50,637,711","55,343,981","60,663,500",
8,자본총계,"17,561,211","18,395,440","20,973,232",
