,항목,2019,2020,2021,2022(E) 연간컨센서스닫기
0,펼치기 SK증권,626.02,822.97,929.84,
1,부채총계,"35,693","47,788","57,527",
2,자본총계,"5,702","5,807","6,187",
3,펼치기 증권,940.70,"1,017.38",881.47,
4,부채총계,"4,057,074","5,175,703","6,332,951",
5,자본총계,"431,284","508,730","718,457",
6,펼치기 코스피,288.35,300.86,289.24,
7,부채총계,"50,637,711","55,343,981","60,663,500",
8,자본총계,"17,561,211","18,395,440","20,973,232",
