,항목,2019,2020,2021,2022(E) 연간컨센서스닫기
0,펼치기 SJM,25.97,29.53,29.31,
1,부채총계,454,513,555,
2,자본총계,"1,750","1,736","1,895",
3,펼치기 자동차,113.82,124.69,125.68,
4,부채총계,"2,131,053","2,356,547","2,594,991",
5,자본총계,"1,872,274","1,889,926","2,064,729",
6,펼치기 코스피,288.35,300.86,289.24,
7,부채총계,"50,637,711","55,343,981","60,663,500",
8,자본총계,"17,561,211","18,395,440","20,973,232",
