,항목,2019,2020,2021,2022(E) 연간컨센서스닫기
0,펼치기 고려아연,14.66,19.93,28.83,27.62
1,부채총계,"10,022","14,126","22,298","22,959"
2,자본총계,"68,384","70,870","77,342","83,116"
3,"펼치기 비철,목재등",67.09,64.74,67.68,
4,부채총계,"169,886","166,931","205,868",
5,자본총계,"253,211","257,868","304,183",
6,펼치기 코스피,288.35,300.86,289.24,
7,부채총계,"50,637,711","55,343,981","60,663,500",
8,자본총계,"17,561,211","18,395,440","20,973,232",
