,항목,2019,2020,2021,2022(E) 연간컨센서스닫기
0,펼치기 교촌에프앤비,97.00,49.51,41.66,35.93
1,부채총계,778,760,749,745
2,자본총계,802,"1,535","1,798","2,074"
3,펼치기 필수소비재,99.48,87.34,98.71,
4,부채총계,"691,128","547,822","770,876",
5,자본총계,"694,726","627,208","780,939",
6,펼치기 코스피,288.35,300.86,289.24,
7,부채총계,"50,637,711","55,343,981","60,663,500",
8,자본총계,"17,561,211","18,395,440","20,973,232",
