,항목,2019,2020,2021,2022(E) 연간컨센서스닫기
0,펼치기 STX중공업,244.26,168.72,179.56,
1,부채총계,"3,175","2,934","2,764",
2,자본총계,"1,300","1,739","1,540",
3,펼치기 조선,134.00,136.17,161.49,
4,부채총계,"360,045","345,329","478,421",
5,자본총계,"268,700","253,604","296,259",
6,펼치기 코스피,288.35,300.86,289.24,
7,부채총계,"50,637,711","55,343,981","60,663,500",
8,자본총계,"17,561,211","18,395,440","20,973,232",
