,항목,2019,2020,2021,2022(E) 연간컨센서스닫기
0,펼치기 SK가스,145.81,136.94,141.88,149.30
1,부채총계,"24,216","26,002","30,042","33,892"
2,자본총계,"16,608","18,987","21,174","22,700"
3,펼치기 유틸리티,199.85,195.81,230.05,
4,부채총계,"1,775,009","1,797,243","1,989,359",
5,자본총계,"888,152","917,866","864,736",
6,펼치기 코스피,288.35,300.86,289.24,
7,부채총계,"50,637,711","55,343,981","60,663,500",
8,자본총계,"17,561,211","18,395,440","20,973,232",
