,항목,2019,2020,2021,2022(E) 연간컨센서스닫기
0,펼치기 금호건설,255.23,252.88,165.92,154.88
1,부채총계,"9,609","9,870","10,832","9,370"
2,자본총계,"3,765","3,903","6,528","6,050"
3,"펼치기 건설,건축관련",134.90,144.13,126.19,
4,부채총계,"871,741","979,084","964,270",
5,자본총계,"646,217","679,309","764,127",
6,펼치기 코스피,288.35,300.86,289.24,
7,부채총계,"50,637,711","55,343,981","60,663,500",
8,자본총계,"17,561,211","18,395,440","20,973,232",
