,항목,2019,2020,2021,2022(E) 연간컨센서스닫기
0,펼치기 경동나비엔,34.18,38.59,38.00,
1,매출총이익,"2,647","3,371","4,191",
2,매출액,"7,743","8,734","11,029",
3,"펼치기 화장품,의류,완구",41.92,40.90,40.42,
4,매출총이익,"322,802","297,583","359,607",
5,매출액,"770,129","727,617","889,613",
6,펼치기 코스피,21.57,22.22,23.89,
7,매출총이익,"5,163,056","5,222,845","6,561,958",
8,매출액,"25,605,529","25,228,013","29,244,221",
