,항목,2020,2020,2021,2021(E) 연간컨센서스닫기
0,펼치기 ESR켄달스퀘어리츠,,100.00,100.00,
1,매출총이익,,237,301,
2,매출액,,237,301,
3,펼치기 은행,24.40,24.40,29.99,
4,매출총이익,"493,848","493,848","596,032",
5,매출액,"2,024,004","2,024,004","1,987,289",
6,펼치기 코스피,22.22,22.22,23.89,
7,매출총이익,"5,222,845","5,222,845","6,561,958",
8,매출액,"25,228,013","25,228,013","29,244,221",
