,항목,2019,2020,2021,2022(E) 연간컨센서스닫기
0,펼치기 JW홀딩스,39.38,39.32,43.63,
1,매출총이익,"2,867","3,073","3,442",
2,매출액,"7,281","7,815","7,889",
3,펼치기 건강관리,41.51,42.53,44.55,
4,매출총이익,"159,219","192,639","247,563",
5,매출액,"383,618","453,005","556,533",
6,펼치기 코스피,21.57,22.22,23.89,
7,매출총이익,"5,163,056","5,222,845","6,561,958",
8,매출액,"25,605,529","25,228,013","29,244,221",
