,항목,2019,2020,2021,2022(E) 연간컨센서스닫기
0,펼치기 DB하이텍,36.43,38.35,44.06,49.60
1,매출총이익,"2,941","3,589","5,352","7,804"
2,매출액,"8,074","9,359","12,147","15,735"
3,펼치기 반도체,34.76,37.38,40.07,
4,매출총이익,"956,159","1,084,633","1,407,493",
5,매출액,"2,750,978","2,901,679","3,512,202",
6,펼치기 코스피,21.57,22.22,23.89,
7,매출총이익,"5,163,056","5,222,845","6,561,958",
8,매출액,"25,605,529","25,228,013","29,244,221",
