,항목,2019,2020,2021,2022(E) 연간컨센서스닫기
0,펼치기 SPC삼립,15.27,16.22,16.04,16.21
1,매출총이익,"3,817","4,125","4,728","5,126"
2,매출액,"24,992","25,427","29,467","31,612"
3,펼치기 필수소비재,24.47,26.04,24.66,
4,매출총이익,"288,645","256,471","324,301",
5,매출액,"1,179,500","984,780","1,314,951",
6,펼치기 코스피,21.57,22.22,23.89,
7,매출총이익,"5,163,056","5,222,845","6,561,958",
8,매출액,"25,605,529","25,228,013","29,244,221",
