,항목,2019,2020,2021,2022(E) 연간컨센서스닫기
0,펼치기 KB금융,22.81,20.56,22.57,
1,매출총이익,"107,617","114,491","132,985",
2,매출액,"471,697","556,802","589,176",
3,펼치기 은행,27.50,24.40,29.99,
4,매출총이익,"481,101","493,848","596,032",
5,매출액,"1,749,388","2,024,004","1,987,289",
6,펼치기 코스피,21.57,22.22,23.89,
7,매출총이익,"5,163,056","5,222,845","6,561,958",
8,매출액,"25,605,529","25,228,013","29,244,221",
