,항목,2019,2020,2021,2022(E) 연간컨센서스닫기
0,펼치기 SK아이이테크놀로지,40.16,39.23,31.80,29.46
1,매출총이익,"1,056","1,841","1,920","2,406"
2,매출액,"2,630","4,693","6,038","8,166"
3,펼치기 IT가전,23.30,24.04,23.89,
4,매출총이익,"190,536","201,099","239,087",
5,매출액,"817,775","836,536","1,000,994",
6,펼치기 코스피,21.57,22.22,23.89,
7,매출총이익,"5,163,056","5,222,845","6,561,958",
8,매출액,"25,605,529","25,228,013","29,244,221",
