,항목,2019,2020,2021,2022(E) 연간컨센서스닫기
0,펼치기 DSR,12.47,14.02,13.01,
1,매출총이익,295,324,355,
2,매출액,"2,363","2,310","2,724",
3,"펼치기 비철,목재등",14.10,14.60,14.35,
4,매출총이익,"47,486","48,283","65,858",
5,매출액,"336,851","330,810","458,877",
6,펼치기 코스피,21.57,22.22,23.89,
7,매출총이익,"5,163,056","5,222,845","6,561,958",
8,매출액,"25,605,529","25,228,013","29,244,221",
