,항목,2019,2020,2021,2022(E) 연간컨센서스닫기
0,펼치기 경동도시가스,7.91,9.51,7.82,
1,매출총이익,"1,125","1,034","1,139",
2,매출액,"14,227","10,868","14,572",
3,펼치기 유틸리티,5.43,10.68,1.00,
4,매출총이익,"59,699","109,708","11,528",
5,매출액,"1,098,573","1,027,571","1,154,269",
6,펼치기 코스피,21.57,22.22,23.89,
7,매출총이익,"5,163,056","5,222,845","6,561,958",
8,매출액,"25,605,529","25,228,013","29,244,221",
