,항목,2019,2020,2021,2022(E) 연간컨센서스닫기
0,펼치기 SNT홀딩스,15.07,14.53,15.21,
1,매출총이익,"2,279","2,086","2,136",
2,매출액,"15,121","14,358","14,041",
3,펼치기 자동차,15.17,15.39,16.07,
4,매출총이익,"450,865","444,061","527,606",
5,매출액,"2,972,064","2,885,212","3,290,004",
6,펼치기 코스피,21.57,22.22,23.89,
7,매출총이익,"5,163,056","5,222,845","6,561,958",
8,매출액,"25,605,529","25,228,013","29,244,221",
