,항목,2019,2020,2021,2022(E) 연간컨센서스닫기
0,펼치기 SK증권,41.35,23.17,31.92,
1,매출총이익,"2,275","2,372","3,400",
2,매출액,"5,502","10,235","10,652",
3,펼치기 증권,15.72,15.85,19.19,
4,매출총이익,"118,896","166,904","275,896",
5,매출액,"756,491","1,053,063","1,459,272",
6,펼치기 코스피,21.57,22.22,23.89,
7,매출총이익,"5,163,056","5,222,845","6,561,958",
8,매출액,"25,605,529","25,228,013","29,244,221",
