,항목,2019,2020,2021,2022(E) 연간컨센서스닫기
0,펼치기 DB,23.52,23.18,18.91,
1,매출총이익,561,631,618,
2,매출액,"2,385","2,724","3,269",
3,펼치기 소프트웨어,51.71,53.96,60.36,
4,매출총이익,"267,115","283,297","347,585",
5,매출액,"516,523","525,045","575,896",
6,펼치기 코스피,21.57,22.22,23.89,
7,매출총이익,"5,163,056","5,222,845","6,561,958",
8,매출액,"25,605,529","25,228,013","29,244,221",
