,항목,2019,2020,2021,2022(E) 연간컨센서스닫기
0,펼치기 HJ중공업,10.90,7.69,-1.20,
1,매출총이익,"1,775","1,305",-205,
2,매출액,"16,288","16,958","17,065",
3,"펼치기 건설,건축관련",14.62,15.52,15.49,
4,매출총이익,"180,014","180,364","206,042",
5,매출액,"1,231,672","1,161,867","1,329,837",
6,펼치기 코스피,21.57,22.22,23.89,
7,매출총이익,"5,163,056","5,222,845","6,561,958",
8,매출액,"25,605,529","25,228,013","29,244,221",
