Key,Data
전일 종가,92.46
금일 변동,89.5-93.29
매출,31.9B
금일 시가,93.18
52주 변동폭,85.36-155.98
주당순이익,6.96
거래량,"1,813,878"
총 시가,14.56B
배당금,"N/A
(N/A)"
평균 거래량,"1,956,115"
주가수익비율,13.29
베타,1.36
1년 변동률,-22.1%
발행주식수,"160,171,822"
다음 실적 발표일,2022년 6월 24일
