Key,Data
전일 종가,80.12
금일 변동,80.08-82
매출,12.05B
금일 시가,80.6
52주 변동폭,76.28-117.67
주당순이익,8.13
거래량,"194,870"
총 시가,17.45B
배당금,"2.80
(3.49%)"
평균 거래량,"2,000,318"
주가수익비율,9.85
베타,1.01
1년 변동률,-14.69%
발행주식수,"214,843,969"
다음 실적 발표일,2022년 7월 20일
