Key,Data
전일 종가,93.88
금일 변동,91.84-95.1
매출,5.16B
금일 시가,94.4
52주 변동폭,85.25-108.61
주당순이익,7.16
거래량,"478,694"
총 시가,9.22B
배당금,"0.83
(0.89%)"
평균 거래량,"590,044"
주가수익비율,13.07
베타,0.96
1년 변동률,-11.29%
발행주식수,"98,599,602"
다음 실적 발표일,2022년 7월 27일
