Key,Data
전일 종가,223.4
금일 변동,221.15-226.66
매출,4.59B
금일 시가,225.69
52주 변동폭,188.1-255.93
주당순이익,2.39
거래량,"574,097"
총 시가,22.62B
배당금,"1.72
(0.76%)"
평균 거래량,"466,222"
주가수익비율,94.36
베타,0.65
1년 변동률,18.59%
발행주식수,"100,127,204"
다음 실적 발표일,2022년 8월 09일
