Key,Data
전일 종가,231.08
금일 변동,231-239.28
매출,3.01B
금일 시가,234
52주 변동폭,200.78-282.02
주당순이익,10.61
거래량,"483,001"
총 시가,18.47B
배당금,"N/A
(N/A)"
평균 거래량,"517,601"
주가수익비율,22.51
베타,1.22
1년 변동률,-12.13%
발행주식수,"77,340,818"
다음 실적 발표일,2022년 8월 04일
