Key,Data
전일 종가,466.96
금일 변동,458.39-472.34
매출,13.59B
금일 시가,470.35
52주 변동폭,391.16-529.91
주당순이익,22.59
거래량,"270,612"
총 시가,23.74B
배당금,"6.88
(1.48%)"
평균 거래량,"309,904"
주가수익비율,20.56
베타,1.2
1년 변동률,1.78%
발행주식수,"51,101,666"
다음 실적 발표일,2022년 7월 29일
