Key,Data
전일 종가,338.52
금일 변동,318.03-346.74
매출,8.65B
금일 시가,342.68
52주 변동폭,287.44-457.12
주당순이익,20.61
거래량,"1,995,462"
총 시가,50.07B
배당금,"4.20
(1.25%)"
평균 거래량,"1,421,588"
주가수익비율,16.28
베타,1.23
1년 변동률,8.17%
발행주식수,"149,235,049"
다음 실적 발표일,2022년 7월 28일
