Key,Data
전일 종가,105.44
금일 변동,104.64-106.51
매출,17.99B
금일 시가,106.16
52주 변동폭,94.95-137.8
주당순이익,8.64
거래량,"1,165,247"
총 시가,17.72B
배당금,"1.25
(1.18%)"
평균 거래량,"1,560,895"
주가수익비율,12.20
베타,0.8
1년 변동률,-13.49%
발행주식수,"167,753,884"
다음 실적 발표일,2022년 8월 02일
