Key,Data
전일 종가,128.54
금일 변동,127.96-130.65
매출,19.7B
금일 시가,129.44
52주 변동폭,115.63-142.97
주당순이익,6.46
거래량,"1,039,195"
총 시가,18.36B
배당금,"3.58
(2.76%)"
평균 거래량,"782,179"
주가수익비율,19.90
베타,0.99
1년 변동률,-1.36%
발행주식수,"141,595,187"
다음 실적 발표일,2022년 7월 21일
