Key,Data
전일 종가,187.86
금일 변동,179.22-189.26
매출,96.25B
금일 시가,188.93
52주 변동폭,179.22-263.31
주당순이익,-
거래량,"5,715,267"
총 시가,120.42B
배당금,"3.20
(1.73%)"
평균 거래량,"4,519,846"
주가수익비율,-
베타,1.24
1년 변동률,-4.04%
발행주식수,"652,000,000"
다음 실적 발표일,2022년 8월 17일
