Key,Data
전일 종가,204
금일 변동,204.84-208.63
매출,40.66B
금일 시가,206.45
52주 변동폭,155.78-218.99
주당순이익,18.78
거래량,"1,840,282"
총 시가,88.32B
배당금,"3.32
(1.60%)"
평균 거래량,"1,759,184"
주가수익비율,10.87
베타,0.73
1년 변동률,24.35%
발행주식수,"426,006,352"
다음 실적 발표일,2022년 7월 26일
