Key,Data
전일 종가,252.18
금일 변동,245.78-261.52
매출,2.62B
금일 시가,257.26
52주 변동폭,200.86-389.71
주당순이익,3.11
거래량,"839,040"
총 시가,14.22B
배당금,"N/A
(N/A)"
평균 거래량,"1,086,546"
주가수익비율,82.50
베타,1.07
1년 변동률,1.78%
발행주식수,"55,387,285"
다음 실적 발표일,2022년 8월 02일
