Key,Data
전일 종가,113.24
금일 변동,112.94-115.36
매출,44.51B
금일 시가,113.85
52주 변동폭,104.63-142.6
주당순이익,4.33
거래량,"3,978,307"
총 시가,201.41B
배당금,"1.88
(1.66%)"
평균 거래량,"5,450,733"
주가수익비율,26.14
베타,0.71
1년 변동률,-3.32%
발행주식수,"1,750,942,289"
다음 실적 발표일,2022년 7월 21일
