Key,Data
전일 종가,94.32
금일 변동,94.22-96.82
매출,5.36B
금일 시가,95.5
52주 변동폭,91.52-131.73
주당순이익,2.44
거래량,"2,614,842"
총 시가,59.77B
배당금,"N/A
(N/A)"
평균 거래량,"2,758,762"
주가수익비율,38.66
베타,1.18
1년 변동률,0.13%
발행주식수,"621,751,736"
다음 실적 발표일,2022년 7월 28일
