Key,Data
전일 종가,197.82
금일 변동,199.16-205.49
매출,52.67B
금일 시가,199.93
52주 변동폭,179.67-246.69
주당순이익,11.85
거래량,"3,218,646"
총 시가,108.89B
배당금,"4.44
(2.17%)"
평균 거래량,"3,545,081"
주가수익비율,16.69
베타,0.94
1년 변동률,-13.95%
발행주식수,"533,374,415"
다음 실적 발표일,2022년 7월 28일
