Key,Data
전일 종가,63.28
금일 변동,63.56-65.32
매출,18.99B
금일 시가,64.13
52주 변동폭,61.53-96.24
주당순이익,2.76
거래량,"6,467,639"
총 시가,123.77B
배당금,"0.80
(1.23%)"
평균 거래량,"8,664,948"
주가수익비율,22.91
베타,1.09
1년 변동률,-9.56%
발행주식수,"1,896,351,001"
다음 실적 발표일,2022년 7월 19일
