Key,Data
전일 종가,79.91
금일 변동,77.56-81.21
매출,29.14B
금일 시가,81.13
52주 변동폭,76.97-111
주당순이익,5.79
거래량,"2,403,692"
총 시가,25.27B
배당금,"N/A
(N/A)"
평균 거래량,"2,045,089"
주가수익비율,13.65
베타,1.35
1년 변동률,-9.42%
발행주식수,"320,011,763"
다음 실적 발표일,2022년 7월 28일
