Key,Data
전일 종가,109.51
금일 변동,109.67-113.59
매출,1.88B
금일 시가,111.12
52주 변동폭,96.55-153.73
주당순이익,4.04
거래량,"917,849"
총 시가,13.27B
배당금,"N/A
(N/A)"
평균 거래량,"763,099"
주가수익비율,28.04
베타,1.11
1년 변동률,-13.27%
발행주식수,"116,975,944"
다음 실적 발표일,2022년 7월 20일
