Key,Data
전일 종가,61.92
금일 변동,61.45-63.08
매출,3.75B
금일 시가,62.29
52주 변동폭,60.23-81.57
주당순이익,1.68
거래량,"1,444,555"
총 시가,29.59B
배당금,"0.754
(1.20%)"
평균 거래량,"1,151,182"
주가수익비율,37.47
베타,0.76
1년 변동률,-21.15%
발행주식수,"478,970,827"
다음 실적 발표일,2022년 6월 08일
