Key,Data
전일 종가,46.21
금일 변동,44.95-46.86
매출,26.79B
금일 시가,46.82
52주 변동폭,31.94-46.86
주당순이익,16.43
거래량,"6,324,270"
총 시가,10.85B
배당금,"1.40
(3.06%)"
평균 거래량,"3,163,817"
주가수익비율,2.78
베타,0.75
1년 변동률,35.19%
발행주식수,"237,283,560"
다음 실적 발표일,2022년 8월 04일
