Key,Data
전일 종가,18.57
금일 변동,18.63-19.1
매출,6.86B
금일 시가,19
52주 변동폭,16.76-29.71
주당순이익,2.85
거래량,"3,111,825"
총 시가,8.51B
배당금,"0.75
(4.01%)"
평균 거래량,"4,819,187"
주가수익비율,6.52
베타,1.21
1년 변동률,-30.43%
발행주식수,"455,025,440"
다음 실적 발표일,2022년 7월 28일
