Key,Data
전일 종가,181.89
금일 변동,176.78-184.71
매출,11B
금일 시가,182.07
52주 변동폭,176.72-244.55
주당순이익,9.53
거래량,"1,431,599"
총 시가,11.1B
배당금,"6.00
(3.27%)"
평균 거래량,"863,724"
주가수익비율,19.09
베타,1.23
1년 변동률,-6.69%
발행주식수,"60,551,143"
다음 실적 발표일,2022년 5월 23일
