Key,Data
전일 종가,42.37
금일 변동,42.33-43.15
매출,11.4B
금일 시가,42.79
52주 변동폭,35.42-48.85
주당순이익,2.16
거래량,"2,340,422"
총 시가,24.38B
배당금,"1.56
(3.65%)"
평균 거래량,"4,088,188"
주가수익비율,19.79
베타,0.37
1년 변동률,12.34%
발행주식수,"570,932,260"
다음 실적 발표일,2022년 7월 28일
