Key,Data
전일 종가,246.43
금일 변동,242.83-250
매출,15.86B
금일 시가,247.87
52주 변동폭,232.01-317.17
주당순이익,21.78
거래량,"813,840"
총 시가,23.04B
배당금,"2.88
(1.16%)"
평균 거래량,"833,008"
주가수익비율,11.41
베타,1
1년 변동률,-7.61%
발행주식수,"92,700,000"
다음 실적 발표일,2022년 7월 27일
