Key,Data
전일 종가,43.32
금일 변동,42.95-44.13
매출,8.07B
금일 시가,43.77
52주 변동폭,41.76-64.63
주당순이익,4.04
거래량,"5,005,957"
총 시가,35.36B
배당금,"1.36
(3.11%)"
평균 거래량,"5,877,172"
주가수익비율,10.85
베타,1.09
1년 변동률,-15.11%
발행주식수,"807,798,243"
다음 실적 발표일,2022년 7월 15일
