Key,Data
전일 종가,117.34
금일 변동,120.45-126.57
매출,63.02B
금일 시가,120.46
52주 변동폭,115.02-172.96
주당순이익,13.48
거래량,"23,861,091"
총 시가,365.96B
배당금,"4.00
(3.21%)"
평균 거래량,"15,958,860"
주가수익비율,8.71
베타,1.09
1년 변동률,-23.4%
발행주식수,"2,937,050,466"
다음 실적 발표일,2022년 7월 14일
