Key,Data
전일 종가,38.29
금일 변동,36.94-38
매출,5.24B
금일 시가,37.77
52주 변동폭,31.3-73.34
주당순이익,0.24
거래량,"12,866,851"
총 시가,28.88B
배당금,"N/A
(N/A)"
평균 거래량,"53,250,070"
주가수익비율,158.16
베타,0.66
1년 변동률,-30.47%
발행주식수,"762,910,345"
다음 실적 발표일,2022년 7월 28일
