Key,Data
전일 종가,312.91
금일 변동,310.87-320.19
매출,3.62B
금일 시가,315.89
52주 변동폭,276.15-421.76
주당순이익,10.29
거래량,"697,555"
총 시가,56.34B
배당금,"8.00
(2.50%)"
평균 거래량,"761,580"
주가수익비율,30.41
베타,0.36
1년 변동률,15.67%
발행주식수,"176,015,749"
다음 실적 발표일,2022년 8월 02일
