Key,Data
전일 종가,44.31
금일 변동,44-45.35
매출,10.27B
금일 시가,44.74
52주 변동폭,43.28-81.19
주당순이익,-2.89
거래량,"6,081,989"
총 시가,25.3B
배당금,"0.88
(1.95%)"
평균 거래량,"7,558,160"
주가수익비율,-
베타,1.19
1년 변동률,-25.94%
발행주식수,"559,842,135"
다음 실적 발표일,2022년 7월 20일
