Key,Data
전일 종가,108.95
금일 변동,108.19-110
매출,26.08B
금일 시가,108.84
52주 변동폭,95.48-116.33
주당순이익,4.76
거래량,"3,368,206"
총 시가,84.56B
배당금,"3.94
(3.59%)"
평균 거래량,"2,854,880"
주가수익비율,23.08
베타,0.33
1년 변동률,6.78%
발행주식수,"769,900,482"
다음 실적 발표일,2022년 8월 04일
