Key,Data
전일 종가,193.09
금일 변동,194.49-199.78
매출,10.82B
금일 시가,195.33
52주 변동폭,187.16-468.2
주당순이익,9.76
거래량,"900,008"
총 시가,29.24B
배당금,"N/A
(N/A)"
평균 거래량,"1,092,983"
주가수익비율,20.46
베타,0.43
1년 변동률,-29.5%
발행주식수,"146,452,013"
다음 실적 발표일,2022년 7월 26일
