Key,Data
전일 종가,159.49
금일 변동,158.79-162.45
매출,13.11B
금일 시가,161.79
52주 변동폭,154.31-238.93
주당순이익,3.83
거래량,"1,031,047"
총 시가,46B
배당금,"2.04
(1.27%)"
평균 거래량,"1,530,999"
주가수익비율,41.59
베타,1.05
1년 변동률,-25.56%
발행주식수,"285,655,167"
다음 실적 발표일,2022년 8월 02일
