Key,Data
전일 종가,13.13
금일 변동,12.54-13.19
매출,3.51B
금일 시가,13.12
52주 변동폭,12.54-31.52
주당순이익,-8.31
거래량,"41,073,219"
총 시가,14.73B
배당금,"N/A
(N/A)"
평균 거래량,"38,073,477"
주가수익비율,-
베타,2.07
1년 변동률,-51.75%
발행주식수,"1,136,037,271"
다음 실적 발표일,2022년 6월 23일
