Key,Data
전일 종가,67.43
금일 변동,67.36-68.48
매출,5.2B
금일 시가,68
52주 변동폭,59.46-73.13
주당순이익,3.52
거래량,"1,364,746"
총 시가,15.63B
배당금,"2.29
(3.36%)"
평균 거래량,"1,228,592"
주가수익비율,19.14
베타,0.46
1년 변동률,7.84%
발행주식수,"229,478,276"
다음 실적 발표일,2022년 8월 10일
