Key,Data
전일 종가,162.56
금일 변동,162.35-164.85
매출,7.89B
금일 시가,163.71
52주 변동폭,156.67-249.27
주당순이익,4.36
거래량,"1,867,965"
총 시가,76.71B
배당금,"1.30
(0.80%)"
평균 거래량,"2,273,103"
주가수익비율,37.30
베타,0.79
1년 변동률,-7.4%
발행주식수,"470,628,655"
다음 실적 발표일,2022년 8월 04일
