Key,Data
전일 종가,316.12
금일 변동,309.23-325.86
매출,2.57B
금일 시가,324.7
52주 변동폭,302.61-659.45
주당순이익,2.04
거래량,"819,166"
총 시가,31.52B
배당금,"N/A
(N/A)"
평균 거래량,"798,911"
주가수익비율,157.11
베타,1.13
1년 변동률,-6.1%
발행주식수,"98,125,933"
다음 실적 발표일,2022년 8월 02일
