Key,Data
전일 종가,34.45
금일 변동,32.96-34.98
매출,47.75B
금일 시가,34.8
52주 변동폭,32.96-50.11
주당순이익,3.51
거래량,"61,715,390"
총 시가,272.81B
배당금,"0.84
(2.48%)"
평균 거래량,"53,722,131"
주가수익비율,9.65
베타,1.38
1년 변동률,-20.14%
발행주식수,"8,056,881,363"
다음 실적 발표일,2022년 7월 18일
