Key,Data
전일 종가,75.25
금일 변동,75.01-76.4
매출,74.12B
금일 시가,76.02
52주 변동폭,71.14-116.17
주당순이익,-4.01
거래량,"5,161,567"
총 시가,83.06B
배당금,"0.32
(0.42%)"
평균 거래량,"6,838,441"
주가수익비율,-
베타,0.99
1년 변동률,-28.7%
발행주식수,"1,100,664,978"
다음 실적 발표일,2022년 7월 22일
