Key,Data
전일 종가,46.03
금일 변동,45.94-46.89
매출,8.3B
금일 시가,46.5
52주 변동폭,39.76-51.94
주당순이익,3.05
거래량,"2,248,201"
총 시가,13.93B
배당금,"1.48
(3.21%)"
평균 거래량,"2,377,590"
주가수익비율,15.09
베타,0.39
1년 변동률,-5.55%
발행주식수,"301,703,512"
다음 실적 발표일,2022년 6월 09일
